bond,polynomial,linear
1.0396120150187733,-55.47527928612676,-55.47153389530235
1.0405506883604505,-55.47527428226016,-55.47154978454186
1.0414893617021275,-55.47526462607084,-55.471565673781356
1.0424280350438047,-55.47525034284165,-55.471581563020855
1.0433667083854816,-55.47523145771291,-55.471597452260355
1.0443053817271588,-55.475207995683746,-55.471613341499854
1.045244055068836,-55.47517998161352,-55.47162923073935
1.046182728410513,-55.47514744022313,-55.47164511997885
1.0471214017521902,-55.475110396096404,-55.47166100921835
1.0480600750938671,-55.475068873681465,-55.47167689845785
1.0489987484355443,-55.475022897292064,-55.47169278769735
1.0499374217772215,-55.47497249110894,-55.47170867693685
1.0508760951188985,-55.47491767918117,-55.47172456617635
1.0518147684605756,-55.47485848542749,-55.471740455415855
1.0527534418022526,-55.47479493363764,-55.471756344655354
1.0536921151439298,-55.4747270474737,-55.47177223389485
1.054630788485607,-55.47465485047138,-55.47178812313435
1.055569461827284,-55.47457836604138,-55.47180401237385
1.0565081351689611,-55.47449761747064,-55.47181990161335
1.057446808510638,-55.474412627923684,-55.47183579085285
1.0583854818523153,-55.474323420443895,-55.47185168009235
1.0593241551939925,-55.4742300179548,-55.47186756933185
1.0602628285356694,-55.474132443261354,-55.47188345857135
1.0612015018773466,-55.47403071905119,-55.47189934781085
1.0621401752190236,-55.4739248678959,-55.471915237050354
1.0630788485607008,-55.473814912252266,-55.47193112628985
1.0640175219023777,-55.4737008744635,-55.47194701552935
1.064956195244055,-55.47358277676052,-55.47196290476885
1.0658948685857321,-55.4734606412631,-55.47197879400835
1.066833541927409,-55.47333448998115,-55.47199468324785
1.0677722152690863,-55.47320434481585,-55.47201057248735
1.0687108886107632,-55.473070227560925,-55.47202646172685
1.0696495619524404,-55.47293215990375,-55.47204235096635
1.0705882352941174,-55.472790163426566,-55.47205824020585
1.0715269086357946,-55.47264425960763,-55.472074129445346
1.0724655819774718,-55.47249446982235,-55.472090018684845
1.0734042553191487,-55.47234081534446,-55.47210590792435
