distance,polynomial,linear
2.056445556946182,-7.85655638547609,-7.856296821241114
2.0602002503128904,-7.856268441136406,-7.856016215879604
2.0639549436795988,-7.855980120727234,-7.855735610518096
2.0677096370463075,-7.855691440480466,-7.855455005156586
2.071464330413016,-7.855402416495256,-7.855174399795078
2.075219023779724,-7.855113064739295,-7.854893794433569
2.0789737171464324,-7.854823401050065,-7.85461318907206
2.0827284105131407,-7.854533441136064,-7.854332583710551
2.086483103879849,-7.854243200578021,-7.854051978349042
2.090237797246558,-7.853952694830094,-7.853771372987533
2.093992490613266,-7.85366193922104,-7.853490767626025
2.0977471839799744,-7.85337094895537,-7.853210162264515
2.1015018773466827,-7.853079739114489,-7.852929556903007
2.105256570713391,-7.852788324657809,-7.8526489515414974
2.1090112640800998,-7.852496720423856,-7.852368346179989
2.112765957446808,-7.85220494113134,-7.85208774081848
2.1165206508135164,-7.851913001380225,-7.851807135456971
2.1202753441802247,-7.851620915652769,-7.851526530095462
2.124030037546933,-7.851328698314546,-7.851245924733954
2.1277847309136413,-7.851036363615461,-7.8509653193724445
2.13153942428035,-7.850743925690726,-7.850684714010936
2.1352941176470583,-7.850451398561844,-7.8504041086494265
2.1390488110137666,-7.8501587961375465,-7.850123503287918
2.142803504380475,-7.84986613221474,-7.849842897926409
2.1465581977471833,-7.849573420479415,-7.8495622925649
2.1503128911138916,-7.849280674507547,-7.849281338457429
2.1540675844806003,-7.848987907765976,-7.848996548144371
2.1578222778473086,-7.848695133613269,-7.848711757831314
2.161576971214017,-7.8484023653005694,-7.848426967518256
2.1653316645807252,-7.848109615972419,-7.848142177205198
2.1690863579474335,-7.847816898667574,-7.847857386892141
2.1728410513141423,-7.847524226319797,-7.8475725965790835
2.1765957446808506,-7.847231611758632,-7.847287806266025
2.180350438047559,-7.846939067710168,-7.847003015952968
2.184105131414267,-7.846646606797776,-7.84671822563991
2.1878598247809755,-7.846354241542842,-7.846433435326852
2.191614518147684,-7.846061984365469,-7.846148645013795
2.1953692115143926,-7.845769847585176,-7.845863854700737
2.199123904881101,-7.8454778434215715,-7.84557906438768
2.202878598247809,-7.845185983995012,-7.845294274074622
2.2066332916145175,-7.844894281327254,-7.845009483761564
2.210387984981226,-7.844602747342069,-7.844724693448507
2.214142678347934,-7.844311393865868,-7.844439903135449
2.217897371714643,-7.844020232628292,-7.844155112822391
2.221652065081351,-7.843729275262794,-7.843870322509334
2.2254067584480595,-7.8434385333072,-7.843585532196276
2.2291614518147678,-7.843148018204269,-7.843300741883218
2.232916145181476,-7.84285774130222,-7.843015951570161
2.2366708385481844,-7.84256771385525,-7.842731161257103
2.240425531914893,-7.842277947024046,-7.842446370944045
2.2441802252816014,-7.8419884518762695,-7.842161580630988
2.2479349186483097,-7.841699239387036,-7.84187679031793
